rank,accuracy,error,rep,fold,condition,K,reconstruction
0.5482222222222223,0.006666666666666667,0.3656777777777779,5,0,rest,5,all_archetypes
0.5572111111111113,0.016666666666666666,0.33498888888888895,5,1,rest,5,all_archetypes
0.5384444444444447,0.0033333333333333335,0.3696000000000002,6,0,rest,5,all_archetypes
0.5357999999999996,0.0033333333333333335,0.3353444444444444,6,1,rest,5,all_archetypes
0.47314444444444426,0.0,0.35847777777777773,7,0,rest,5,all_archetypes
0.47358888888888867,0.0033333333333333335,0.34115555555555555,7,1,rest,5,all_archetypes
0.5450666666666664,0.006666666666666667,0.36736666666666673,8,0,rest,5,all_archetypes
0.5562333333333337,0.0033333333333333335,0.3338777777777778,8,1,rest,5,all_archetypes
0.507666666666667,0.0033333333333333335,0.35244444444444467,9,0,rest,5,all_archetypes
0.5148111111111111,0.0033333333333333335,0.35554444444444433,9,1,rest,5,all_archetypes
0.5374666666666666,0.0,0.3268444444444442,10,0,rest,5,all_archetypes
0.5506555555555555,0.01,0.34677777777777774,10,1,rest,5,all_archetypes
0.4748777777777775,0.0033333333333333335,0.34908888888888906,11,0,rest,5,all_archetypes
0.47941111111111107,0.0,0.3475111111111111,11,1,rest,5,all_archetypes
0.5569000000000003,0.006666666666666667,0.3423666666666666,12,0,rest,5,all_archetypes
0.5516111111111114,0.0033333333333333335,0.38247777777777775,12,1,rest,5,all_archetypes
0.5607000000000003,0.023333333333333334,0.3209222222222222,13,0,rest,5,all_archetypes
0.5636666666666666,0.0033333333333333335,0.34556666666666663,13,1,rest,5,all_archetypes
0.542733333333333,0.006666666666666667,0.33195555555555517,14,0,rest,5,all_archetypes
0.5395333333333336,0.0033333333333333335,0.35288888888888875,14,1,rest,5,all_archetypes
0.5226,0.01,0.37182222222222217,15,0,rest,5,all_archetypes
0.5319555555555555,0.006666666666666667,0.3316555555555556,15,1,rest,5,all_archetypes
0.5008555555555559,0.0033333333333333335,0.32311111111111107,16,0,rest,5,all_archetypes
0.49176666666666685,0.0033333333333333335,0.32911111111111085,16,1,rest,5,all_archetypes
0.5311444444444441,0.0033333333333333335,0.34982222222222226,17,0,rest,5,all_archetypes
0.5270444444444442,0.0033333333333333335,0.37953333333333317,17,1,rest,5,all_archetypes
0.5153000000000001,0.0033333333333333335,0.3091777777777778,18,0,rest,5,all_archetypes
0.5196111111111114,0.01,0.3487222222222219,18,1,rest,5,all_archetypes
0.5424888888888891,0.0033333333333333335,0.3260777777777777,19,0,rest,5,all_archetypes
0.5415777777777777,0.006666666666666667,0.3632222222222226,19,1,rest,5,all_archetypes
0.5235777777777777,0.0033333333333333335,0.3265222222222221,0,0,rest,10,all_archetypes
0.5217777777777783,0.01,0.33322222222222225,0,1,rest,10,all_archetypes
0.5099,0.013333333333333334,0.35046666666666654,1,0,rest,10,all_archetypes
0.5112777777777779,0.006666666666666667,0.3893555555555557,1,1,rest,10,all_archetypes
0.5450222222222221,0.01,0.3252444444444442,2,0,rest,10,all_archetypes
