rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.7747555555555559,0.03666666666666667,0.28785555555555525,6,1,4,intact,5,top_m_within_condition
0.809633333333334,0.03666666666666667,0.28064444444444425,7,0,4,intact,5,top_m_within_condition
0.8065333333333332,0.05,0.30122222222222167,7,1,4,intact,5,top_m_within_condition
0.7991333333333335,0.03666666666666667,0.2549333333333331,8,0,4,intact,5,top_m_within_condition
0.7946666666666673,0.03333333333333333,0.29005555555555546,8,1,4,intact,5,top_m_within_condition
0.7981777777777785,0.04666666666666667,0.28999999999999965,9,0,4,intact,5,top_m_within_condition
0.7995333333333338,0.03,0.31927777777777755,9,1,4,intact,5,top_m_within_condition
0.7882444444444446,0.03,0.3194666666666665,10,0,4,intact,5,top_m_within_condition
0.7935111111111111,0.02666666666666667,0.290922222222222,10,1,4,intact,5,top_m_within_condition
0.7993444444444445,0.03,0.2896444444444442,11,0,4,intact,5,top_m_within_condition
0.7979555555555555,0.02666666666666667,0.311022222222222,11,1,4,intact,5,top_m_within_condition
0.7998000000000002,0.04,0.2749666666666663,12,0,4,intact,5,top_m_within_condition
0.7965444444444449,0.023333333333333334,0.30663333333333315,12,1,4,intact,5,top_m_within_condition
0.7861777777777784,0.03666666666666667,0.2982555555555553,13,0,4,intact,5,top_m_within_condition
0.7775111111111113,0.02,0.298111111111111,13,1,4,intact,5,top_m_within_condition
0.8024999999999998,0.03333333333333333,0.2883333333333331,14,0,4,intact,5,top_m_within_condition
0.7927999999999998,0.03666666666666667,0.29235555555555526,14,1,4,intact,5,top_m_within_condition
0.7771000000000011,0.03333333333333333,0.3165888888888889,15,0,4,intact,5,top_m_within_condition
0.7742666666666667,0.043333333333333335,0.2989777777777777,15,1,4,intact,5,top_m_within_condition
0.7711888888888895,0.03666666666666667,0.247122222222222,16,0,4,intact,5,top_m_within_condition
0.7808666666666665,0.03333333333333333,0.29308888888888857,16,1,4,intact,5,top_m_within_condition
0.7815777777777773,0.04,0.3006333333333332,17,0,4,intact,5,top_m_within_condition
0.7835444444444438,0.02,0.2837222222222221,17,1,4,intact,5,top_m_within_condition
0.7801222222222227,0.03,0.2951333333333332,18,0,4,intact,5,top_m_within_condition
0.7793555555555561,0.04,0.28465555555555516,18,1,4,intact,5,top_m_within_condition
0.781766666666667,0.04,0.29603333333333315,19,0,4,intact,5,top_m_within_condition
0.7847888888888894,0.043333333333333335,0.281344444444444,19,1,4,intact,5,top_m_within_condition
0.783844444444445,0.03,0.28898888888888863,0,0,5,intact,5,top_m_within_condition
0.782466666666667,0.05,0.26286666666666664,0,1,5,intact,5,top_m_within_condition
0.7978555555555555,0.04,0.29577777777777775,1,0,5,intact,5,top_m_within_condition
0.8043111111111119,0.04666666666666667,0.3014777777777777,1,1,5,intact,5,top_m_within_condition
0.7924333333333339,0.02666666666666667,0.315722222222222,2,0,5,intact,5,top_m_within_condition
0.7945333333333334,0.02666666666666667,0.3043777777777777,2,1,5,intact,5,top_m_within_condition
0.8235222222222225,0.05333333333333334,0.285211111111111,3,0,5,intact,5,top_m_within_condition
0.8220444444444451,0.03333333333333333,0.28813333333333335,3,1,5,intact,5,top_m_within_condition
0.8176333333333337,0.03333333333333333,0.26826666666666643,4,0,5,intact,5,top_m_within_condition
0.8150222222222226,0.03,0.2852666666666665,4,1,5,intact,5,top_m_within_condition
0.7727555555555564,0.043333333333333335,0.2935333333333331,5,0,5,intact,5,top_m_within_condition
0.7748333333333333,0.03,0.29415555555555534,5,1,5,intact,5,top_m_within_condition
0.7791222222222229,0.043333333333333335,0.2929888888888888,6,0,5,intact,5,top_m_within_condition
0.7851555555555559,0.03666666666666667,0.2788333333333331,6,1,5,intact,5,top_m_within_condition
0.8128555555555561,0.04,0.26604444444444425,7,0,5,intact,5,top_m_within_condition
0.814355555555556,0.04,0.29128888888888854,7,1,5,intact,5,top_m_within_condition
0.8073111111111111,0.05333333333333334,0.27435555555555535,8,0,5,intact,5,top_m_within_condition
0.8018444444444446,0.02666666666666667,0.2788111111111109,8,1,5,intact,5,top_m_within_condition
0.8039444444444448,0.05333333333333334,0.29765555555555534,9,0,5,intact,5,top_m_within_condition
0.8081000000000007,0.02666666666666667,0.2944777777777775,9,1,5,intact,5,top_m_within_condition
