analysis_type,fit_scope,condition,K,archetype,mean_accuracy,sem_accuracy,std_accuracy,count,rank_mean,error_mean
temporal,within,word,75,72,0.00525,0.0006414848782339682,0.0040571065995502215,40,0.54762,0.3181394444444445
temporal,within,word,75,73,0.004666666666666666,0.0006405126152203485,0.004050957468334666,40,0.5194825,0.31636194444444443
temporal,within,word,75,74,0.0036666666666666666,0.0004591581544807963,0.0029039711487975277,40,0.4873230555555555,0.3387922222222223
temporal,within,word,100,0,0.007833333333333335,0.0006149838438569978,0.0038894993415869257,40,0.6371525000000002,0.28431388888888887
temporal,within,word,100,1,0.0069166666666666664,0.0004976798018658033,0.00314760343871451,40,0.6047730555555557,0.30309805555555547
temporal,within,word,100,2,0.0075000000000000015,0.0004583818933094544,0.0028990616420763466,40,0.6125233333333333,0.3348011111111111
temporal,within,word,100,3,0.006583333333333334,0.0004217636961434866,0.0026674678283691846,40,0.6088294444444445,0.32105944444444445
temporal,within,word,100,4,0.009333333333333334,0.0005748776656683841,0.0036358455989457554,40,0.6126438888888889,0.30161083333333333
temporal,within,word,100,5,0.007250000000000001,0.0004605134629656874,0.002912542872286343,40,0.617361388888889,0.3062763888888888
temporal,within,word,100,6,0.009083333333333332,0.0004919219241781967,0.0031111874227515096,40,0.621198888888889,0.2827522222222222
temporal,within,word,100,7,0.007333333333333333,0.0004949891362588122,0.003130586175234568,40,0.6236519444444445,0.31027666666666665
temporal,within,word,100,8,0.0085,0.0005717718748968656,0.003616202853397895,40,0.6139775000000001,0.27885027777777777
temporal,within,word,100,9,0.007833333333333335,0.0005540578101426393,0.003504169270911763,40,0.6310811111111111,0.3015816666666666
temporal,within,word,100,10,0.007000000000000001,0.0006178724639975321,0.0039077685794651745,40,0.6084266666666668,0.28218166666666666
temporal,within,word,100,11,0.008249999999999999,0.0006200300976060129,0.003921414652583029,40,0.6257452777777779,0.2907469444444445
temporal,within,word,100,12,0.006916666666666668,0.0006246081392643932,0.003950368730310261,40,0.6485630555555555,0.28292527777777776
temporal,within,word,100,13,0.006416666666666668,0.0005894067228156503,0.003727735424625975,40,0.6567283333333335,0.2940772222222222
temporal,within,word,100,14,0.010083333333333333,0.0007594373010624472,0.004803103222896689,40,0.6389452777777779,0.27398055555555556
temporal,within,word,100,15,0.009333333333333334,0.000599144689515278,0.003789323733725367,40,0.6188238888888888,0.3082094444444444
temporal,within,word,100,16,0.008333333333333335,0.0006645264792282107,0.004202834479707435,40,0.6190811111111113,0.29358999999999996
temporal,within,word,100,17,0.007583333333333333,0.0006854979266251703,0.004335469558917038,40,0.641308611111111,0.27724
temporal,within,word,100,18,0.0065833333333333325,0.0007307598589892382,0.004621731154058927,40,0.5903511111111112,0.30875916666666664
temporal,within,word,100,19,0.004666666666666667,0.0005822639771026017,0.0036825607342247002,40,0.5936255555555556,0.35642999999999997
temporal,within,word,100,20,0.005583333333333333,0.0006130989425780422,0.0038775781791747974,40,0.6041455555555555,0.30999472222222224
temporal,within,word,100,21,0.0068333333333333345,0.0006954266558151432,0.004398264355939664,40,0.6161761111111111,0.3046094444444445
temporal,within,word,100,22,0.0069166666666666664,0.0007394798741889357,0.004676881372583591,40,0.6248236111111111,0.28979861111111116
temporal,within,word,100,23,0.006416666666666666,0.0005894067228156503,0.003727735424625975,40,0.5988708333333335,0.29534916666666666
temporal,within,word,100,24,0.006833333333333333,0.0006195991719677601,0.003918689239544948,40,0.6158244444444445,0.29215388888888894
temporal,within,word,100,25,0.00475,0.00044477818665896303,0.0028130242468036807,40,0.5910583333333332,0.29324000000000006
temporal,within,word,100,26,0.005833333333333334,0.0005937710859953545,0.0037553380809940543,40,0.5927563888888888,0.29948972222222225
temporal,within,word,100,27,0.00575,0.0004772233913401199,0.0030182257386893066,40,0.5974155555555557,0.2778413888888888
temporal,within,word,100,28,0.006750000000000001,0.000680282956044689,0.0043024871889868555,40,0.5993158333333334,0.3075788888888889
temporal,within,word,100,29,0.005833333333333334,0.0007333139080566301,0.004637884378676501,40,0.5760913888888889,0.29014
temporal,within,word,100,30,0.003,0.0004891995904702285,0.0030939698726150473,40,0.5739847222222222,0.28789972222222227
temporal,within,word,100,31,0.0034166666666666664,0.0006257474163429115,0.003957574151218542,40,0.6102141666666665,0.33887055555555556
temporal,within,word,100,32,0.006333333333333332,0.000714122895565959,0.004516509758525978,40,0.614866388888889,0.27442527777777775
temporal,within,word,100,33,0.005666666666666667,0.0005623515948579822,0.0035566237711589133,40,0.5917916666666667,0.2851861111111111
temporal,within,word,100,34,0.006416666666666668,0.0006470126398497606,0.004092067233686935,40,0.6030600000000002,0.30224944444444446
temporal,within,word,100,35,0.005916666666666667,0.0006481125346341155,0.004099023579097137,40,0.6092277777777779,0.29707138888888884
temporal,within,word,100,36,0.003,0.0004744167209018092,0.0030004747962362566,40,0.5590069444444443,0.33768666666666664
temporal,within,word,100,37,0.0045,0.0006149838438569978,0.0038894993415869257,40,0.5935191666666667,0.3017361111111111
temporal,within,word,100,38,0.006,0.0006109168300344762,0.0038637772876778144,40,0.592633611111111,0.2991397222222222
temporal,within,word,100,39,0.005833333333333334,0.0006933752452815364,0.004385290096535146,40,0.6140422222222222,0.2886761111111111
temporal,within,word,100,40,0.006666666666666666,0.0005337605126836238,0.003375797890278889,40,0.6379194444444444,0.28785611111111115
temporal,within,word,100,41,0.0036666666666666666,0.0005310850045437943,0.0033588764910385265,40,0.6176475,0.295215
temporal,within,word,100,42,0.007333333333333333,0.0007181013268818792,0.004541671567471675,40,0.601301388888889,0.33676972222222223
temporal,within,word,100,43,0.007083333333333333,0.0006336650053706131,0.004007649381027932,40,0.6024616666666666,0.2735766666666667
temporal,within,word,100,44,0.006166666666666666,0.0005540578101426393,0.0035041692709117636,40,0.6117769444444445,0.30542638888888884
temporal,within,word,100,45,0.004833333333333334,0.0005591762357951763,0.003536541037104265,40,0.6227586111111111,0.34361194444444443
temporal,within,word,100,46,0.0034166666666666664,0.0004991088925371763,0.003156641801723386,40,0.5622013888888888,0.3067702777777778
temporal,within,word,100,47,0.00525,0.0006414848782339682,0.0040571065995502215,40,0.5922563888888888,0.31110388888888896
temporal,within,word,100,48,0.004416666666666667,0.0005389065112987853,0.003408344043198855,40,0.5891038888888888,0.3350327777777778
temporal,within,word,100,49,0.0062499999999999995,0.0006223233281713973,0.00393591831615609,40,0.5978666666666668,0.3111497222222222
temporal,within,word,100,50,0.0036666666666666666,0.0006178724639975321,0.0039077685794651745,40,0.5780913888888889,0.33239111111111114
temporal,within,word,100,51,0.005166666666666667,0.000674631903431942,0.004266746794119403,40,0.5748511111111111,0.3218166666666667
temporal,within,word,100,52,0.003583333333333333,0.0004976798018658033,0.00314760343871451,40,0.5555172222222222,0.3206991666666667
temporal,within,word,100,53,0.003833333333333333,0.00043934034986550346,0.002778632347180483,40,0.5868424999999999,0.31231444444444445
temporal,within,word,100,54,0.003583333333333333,0.0005255237517707583,0.003323704040225084,40,0.569982777777778,0.33033999999999997
temporal,within,word,100,55,0.0041666666666666675,0.0005304140187994953,0.0033546328045795494,40,0.5999119444444445,0.3175497222222222
temporal,within,word,100,56,0.00525,0.0007049630731271919,0.004458577954787533,40,0.5850405555555556,0.3342730555555556
temporal,within,word,100,57,0.005333333333333333,0.0005443310539518173,0.0034426518632954817,40,0.5856158333333333,0.34232305555555553
temporal,within,word,100,58,0.003166666666666666,0.0004614791034954486,0.0029186501192363773,40,0.5831975,0.34281083333333334
temporal,within,word,100,59,0.005583333333333333,0.0007394798741889359,0.0046768813725835915,40,0.5479022222222223,0.3254822222222222
temporal,within,word,100,60,0.003333333333333333,0.0005469417694282446,0.003459163477751806,40,0.5510263888888888,0.31009583333333335
temporal,within,word,100,61,0.005166666666666667,0.0005840959605818988,0.003694147215085458,40,0.6098947222222222,0.3060772222222222
temporal,within,word,100,62,0.006,0.0004168802871199042,0.0026365824378477057,40,0.6184555555555556,0.2781875
temporal,within,word,100,63,0.004416666666666667,0.0007490497303754262,0.004737406457442716,40,0.6201230555555557,0.32274361111111116
temporal,within,word,100,64,0.0036666666666666666,0.0006062354060275328,0.003834169362567948,40,0.5885388888888888,0.31849500000000003
temporal,within,word,100,65,0.0041666666666666675,0.0004736654667156709,0.0029957234475763905,40,0.5581674999999999,0.32322999999999996
temporal,within,word,100,66,0.0041666666666666675,0.0005436764162477949,0.003438511570921614,40,0.6094572222222222,0.28459527777777777
temporal,within,word,100,67,0.003333333333333333,0.0004921028776234113,0.0031123318728261753,40,0.5937216666666668,0.3478536111111111
temporal,within,word,100,68,0.005,0.0006201736729460423,0.003922322702763681,40,0.5577588888888889,0.3483761111111111
temporal,within,word,100,69,0.004666666666666667,0.0007337993857053428,0.004640954808922571,40,0.5597630555555556,0.3144761111111111
temporal,within,word,100,70,0.003166666666666666,0.0003764809314399492,0.0023810744779438693,40,0.5435236111111111,0.31943750000000004
temporal,within,word,100,71,0.004,0.0005364226763936138,0.0033926348919345135,40,0.5645236111111112,0.31561055555555556
temporal,within,word,100,72,0.003,0.0005310850045437943,0.003358876491038526,40,0.5928636111111112,0.3310036111111111
temporal,within,word,100,73,0.0032500000000000003,0.00045428476077747075,0.0028731491007230646,40,0.5810180555555555,0.3176583333333333
temporal,within,word,100,74,0.0034166666666666664,0.0004846283858428769,0.0030650590360687827,40,0.5640750000000001,0.3126416666666667
temporal,within,word,100,75,0.0055000000000000005,0.0006149838438569978,0.0038894993415869257,40,0.5813458333333335,0.3588702777777778
temporal,within,word,100,76,0.003916666666666667,0.0006072625513464554,0.0038406655999594984,40,0.540588611111111,0.34524277777777773
temporal,within,word,100,77,0.004333333333333333,0.0005495400822454191,0.0034755966509035655,40,0.5824008333333334,0.2973872222222222
temporal,within,word,100,78,0.004666666666666666,0.000683546975149819,0.004323130658383886,40,0.5542161111111111,0.3337644444444445
temporal,within,word,100,79,0.005916666666666666,0.000680282956044689,0.0043024871889868555,40,0.6044980555555557,0.36635833333333334
temporal,within,word,100,80,0.005416666666666667,0.0006165742596507071,0.003899558014256578,40,0.572970277777778,0.33560749999999995
temporal,within,word,100,81,0.002916666666666667,0.0004948092383294621,0.0031294484008283787,40,0.555323611111111,0.35503027777777774
temporal,within,word,100,82,0.005,0.00047740991602628855,0.0030194054243855885,40,0.5915097222222222,0.3110588888888889
temporal,within,word,100,83,0.0035833333333333333,0.0005519648921491676,0.0034909324952811234,40,0.5410397222222223,0.3322247222222222
temporal,within,word,100,84,0.00525,0.0006414848782339682,0.0040571065995502215,40,0.5856138888888888,0.29770305555555554
temporal,within,word,100,85,0.00575,0.0007258701429232809,0.00459080587429904,40,0.6322016666666668,0.29694305555555556
temporal,within,word,100,86,0.004999999999999999,0.0005967623950328607,0.003774256780481986,40,0.5785761111111111,0.3182069444444444
temporal,within,word,100,87,0.0036666666666666666,0.00044337478117411743,0.002804148331177911,40,0.5259944444444444,0.3626819444444445
temporal,within,word,100,88,0.004083333333333333,0.0005906139063083313,0.003735370323407233,40,0.5861508333333333,0.31134055555555556
temporal,within,word,100,89,0.003833333333333333,0.0005791977947731548,0.003663168494459874,40,0.5445883333333332,0.29381861111111107
temporal,within,word,100,90,0.0045000000000000005,0.000566767210788584,0.0035845505783853645,40,0.5310652777777778,0.3523025
temporal,within,word,100,91,0.0025,0.0004736654667156709,0.0029957234475763905,40,0.48326833333333336,0.32791249999999994
temporal,within,word,100,92,0.0042499999999999994,0.0006854979266251703,0.004335469558917038,40,0.5310908333333335,0.30212805555555555
temporal,within,word,100,93,0.002,0.0004591581544807963,0.0029039711487975277,40,0.5322761111111112,0.33205944444444446
temporal,within,word,100,94,0.00225,0.0004366979828269512,0.002761920550668525,40,0.5977897222222224,0.2950591666666667
temporal,within,word,100,95,0.0055,0.0004706484585228889,0.0029766422123592316,40,0.5334563888888889,0.3256677777777778
temporal,within,word,100,96,0.0018333333333333333,0.00041258686385768536,0.002609428444912182,40,0.536808611111111,0.3607813888888889
temporal,within,word,100,97,0.0028333333333333335,0.0005,0.0031622776601683794,40,0.4964083333333334,0.35586833333333334
temporal,within,word,100,98,0.0026666666666666666,0.00038118124993124375,0.0024108019022652635,40,0.47776611111111117,0.3330419444444444
temporal,within,word,100,99,0.0035833333333333333,0.0005519648921491675,0.003490932495281123,40,0.49407638888888883,0.3283711111111111
