rank,accuracy,error,rep,fold,condition,K,reconstruction
0.6277888888888886,0.006666666666666667,0.3152,7,0,rest,5,all_archetypes
0.6255333333333339,0.01,0.3352777777777778,7,1,rest,5,all_archetypes
0.6032555555555558,0.0,0.3113666666666668,8,0,rest,5,all_archetypes
0.6037777777777779,0.006666666666666667,0.3355222222222224,8,1,rest,5,all_archetypes
0.588,0.0,0.31588888888888905,9,0,rest,5,all_archetypes
0.5809,0.0033333333333333335,0.33801111111111115,9,1,rest,5,all_archetypes
0.6424333333333334,0.006666666666666667,0.30588888888888904,10,0,rest,5,all_archetypes
0.6470000000000004,0.013333333333333334,0.3060333333333333,10,1,rest,5,all_archetypes
0.5839777777777782,0.0033333333333333335,0.35107777777777777,11,0,rest,5,all_archetypes
0.5933111111111111,0.006666666666666667,0.3278333333333333,11,1,rest,5,all_archetypes
0.6438555555555558,0.006666666666666667,0.2782333333333333,12,0,rest,5,all_archetypes
0.6425777777777775,0.006666666666666667,0.32280000000000003,12,1,rest,5,all_archetypes
0.642722222222222,0.01,0.3010555555555557,13,0,rest,5,all_archetypes
0.6434444444444444,0.006666666666666667,0.3210555555555556,13,1,rest,5,all_archetypes
0.6276000000000003,0.01,0.32971111111111084,14,0,rest,5,all_archetypes
0.6199222222222223,0.006666666666666667,0.32460000000000006,14,1,rest,5,all_archetypes
0.6003888888888893,0.0033333333333333335,0.34422222222222204,15,0,rest,5,all_archetypes
0.600777777777778,0.0,0.2915222222222225,15,1,rest,5,all_archetypes
0.6152666666666667,0.0033333333333333335,0.3094888888888889,16,0,rest,5,all_archetypes
0.6155888888888894,0.01,0.31191111111111103,16,1,rest,5,all_archetypes
0.6268111111111112,0.01,0.36674444444444443,17,0,rest,5,all_archetypes
0.6171444444444445,0.0,0.34721111111111097,17,1,rest,5,all_archetypes
0.6174333333333337,0.01,0.3191111111111109,18,0,rest,5,all_archetypes
0.611288888888889,0.0033333333333333335,0.28002222222222223,18,1,rest,5,all_archetypes
0.6523,0.0033333333333333335,0.31837777777777765,19,0,rest,5,all_archetypes
0.6564222222222225,0.01,0.30450000000000005,19,1,rest,5,all_archetypes
0.5762000000000003,0.013333333333333334,0.31055555555555553,0,0,rest,10,all_archetypes
0.5798888888888889,0.006666666666666667,0.33036666666666664,0,1,rest,10,all_archetypes
0.5722999999999997,0.0,0.31535555555555556,1,0,rest,10,all_archetypes
0.5776888888888889,0.01,0.3398888888888888,1,1,rest,10,all_archetypes
0.5954777777777782,0.01,0.35411111111111104,2,0,rest,10,all_archetypes
0.5905999999999998,0.006666666666666667,0.3355333333333332,2,1,rest,10,all_archetypes
0.5980999999999999,0.0033333333333333335,0.3637999999999999,3,0,rest,10,all_archetypes
0.598322222222222,0.01,0.3540555555555557,3,1,rest,10,all_archetypes
0.5904222222222221,0.01,0.36010000000000003,4,0,rest,10,all_archetypes
0.5730999999999999,0.0,0.3553777777777778,4,1,rest,10,all_archetypes
